rain_1d,rain_7d_sum,rain_7d_max,rain_30d_sum,rain_30d_mean,temp_7d_mean,rh_7d_mean,Latitude,Longitude,Sample Date
0.79,16.169999999999998,5.24,77.11000000000001,2.5703333333333336,22.360000000000003,61.061428571428564,-25.99136,27.84208,2013-02-04
0.22,13.32,3.39,72.5,2.4166666666666665,22.524285714285714,62.23714285714285,-25.99136,27.84208,2013-02-18
0.51,16.62,6.22,54.20999999999999,1.8069999999999995,21.75714285714286,61.62285714285714,-25.99136,27.84208,2013-03-04
0.0,9.17,2.88,39.42,1.314,19.19142857142857,60.15428571428571,-25.99136,27.84208,2013-03-18
0.03,17.650000000000002,6.86,49.38999999999999,1.6463333333333332,19.07,68.10857142857144,-25.99136,27.84208,2013-04-02
2.09,7.699999999999999,3.15,55.150000000000006,1.8383333333333336,16.88142857142857,55.90857142857143,-25.99136,27.84208,2013-04-15
0.17,5.02,4.16,74.07,2.469,11.879999999999999,59.33142857142857,-25.99136,27.84208,2013-05-13
0.0,0.02,0.01,6.289999999999999,0.20966666666666664,13.31285714285714,47.761428571428574,-25.99136,27.84208,2013-05-27
0.02,0.02,0.02,5.559999999999999,0.1853333333333333,11.40857142857143,48.837142857142865,-25.99136,27.84208,2013-06-10
0.0,0.0,0.0,0.03,0.001,9.617142857142857,51.951428571428565,-25.99136,27.84208,2013-06-24
0.0,0.1,0.06,0.13,0.004333333333333333,12.107142857142858,56.371428571428574,-25.99136,27.84208,2013-07-08
0.0,0.05,0.04,0.17,0.005666666666666667,10.175714285714283,51.69,-25.99136,27.84208,2013-07-22
0.05,0.07,0.05,0.18,0.006,10.024285714285714,47.99857142857143,-25.99136,27.84208,2013-08-05
0.0,0.16,0.16,3.2399999999999998,0.108,11.20857142857143,29.74285714285714,-25.99136,27.84208,2013-08-19
0.0,0.01,0.01,3.83,0.12766666666666668,13.180000000000001,34.7,-25.99136,27.84208,2013-09-02
0.0,0.21,0.19,0.8200000000000001,0.027333333333333334,19.638571428571428,35.667142857142856,-25.99136,27.84208,2013-09-16
8.87,9.78,8.87,12.45,0.415,19.798571428571428,39.74142857142857,-25.99136,27.84208,2013-09-30
0.0,7.630000000000001,5.69,24.33,0.8109999999999999,20.328571428571426,45.357142857142854,-25.99136,27.84208,2013-10-14
0.53,28.890000000000004,21.43,64.81,2.1603333333333334,17.305714285714284,64.85571428571428,-25.99136,27.84208,2013-10-28
0.21,0.29,0.21,66.71000000000001,2.223666666666667,21.35571428571429,41.872857142857136,-25.99136,27.84208,2013-11-11
6.06,38.24,11.8,83.09000000000002,2.769666666666667,20.074285714285715,64.33285714285714,-25.99136,27.84208,2013-11-25
3.25,53.269999999999996,18.89,165.50000000000003,5.5166666666666675,18.747142857142855,75.21285714285715,-25.99136,27.84208,2013-12-09
0.93,44.58,15.53,207.45,6.915,20.298571428571428,70.13,-25.99136,27.84208,2013-12-23
1.6,3.5100000000000002,1.6,138.42,4.614,20.947142857142858,64.79571428571428,-25.99136,27.84208,2014-01-06
2.71,14.010000000000002,5.22,71.27,2.3756666666666666,22.072857142857142,57.76142857142857,-25.99136,27.84208,2014-01-22
0.01,3.3499999999999996,1.99,124.17999999999999,4.139333333333333,20.775714285714283,60.777142857142856,-25.99136,27.84208,2014-02-17
2.38,43.46,16.11,172.26999999999995,5.742333333333332,17.934285714285714,83.12714285714286,-25.99136,27.84208,2014-03-17
0.38,5.2,2.82,133.8,4.46,18.124285714285715,74.44571428571429,-25.99136,27.84208,2014-03-31
0.08,0.7799999999999999,0.59,25.179999999999996,0.8393333333333332,14.942857142857141,68.70857142857143,-25.99136,27.84208,2014-04-14
0.14,0.7999999999999999,0.59,17.250000000000004,0.5750000000000001,13.508571428571429,51.00285714285714,-25.99136,27.84208,2014-04-29
0.0,0.03,0.02,8.28,0.27599999999999997,14.031428571428572,57.61857142857143,-25.99136,27.84208,2014-05-12
0.0,0.30000000000000004,0.16,1.04,0.034666666666666665,12.692857142857145,66.60428571428571,-25.99136,27.84208,2014-05-26
0.0,0.0,0.0,0.87,0.029,9.915714285714285,42.07857142857143,-25.99136,27.84208,2014-06-09
0.0,0.0,0.0,0.0,0.0,9.022857142857143,44.02571428571428,-25.99136,27.84208,2014-06-23
0.0,0.0,0.0,0.99,0.033,10.695714285714287,49.027142857142856,-25.99136,27.84208,2014-07-07
0.0,0.0,0.0,0.99,0.033,9.758571428571429,42.77857142857142,-25.99136,27.84208,2014-07-21
0.0,0.04,0.03,0.04,0.0013333333333333333,11.102857142857145,44.198571428571434,-25.99136,27.84208,2014-08-04
0.77,9.37,5.72,10.01,0.33366666666666667,14.01857142857143,57.54571428571428,-25.99136,27.84208,2014-08-18
0.0,0.35,0.35,11.319999999999999,0.3773333333333333,11.051428571428573,27.32857142857143,-25.99136,27.84208,2014-09-01
0.0,0.0,0.0,7.840000000000001,0.26133333333333336,19.580000000000002,27.752857142857142,-25.99136,27.84208,2014-09-15
1.38,1.42,1.38,3.73,0.12433333333333334,19.23,40.29571428571428,-25.99136,27.84208,2014-09-29
0.24,5.3100000000000005,2.78,11.659999999999998,0.3886666666666666,20.07857142857143,40.51857142857143,-25.99136,27.84208,2014-10-13
0.98,9.32,4.98,19.63,0.6543333333333333,20.297142857142855,50.63714285714286,-25.99136,27.84208,2014-10-27
0.82,13.26,5.44,36.040000000000006,1.2013333333333336,19.544285714285714,58.03285714285715,-25.99136,27.84208,2014-11-10
6.43,16.31,6.43,73.53999999999999,2.451333333333333,18.358571428571427,53.69571428571429,-25.99136,27.84208,2014-11-24
20.71,24.630000000000003,20.71,96.48000000000002,3.2160000000000006,21.53714285714286,51.95428571428572,-25.99136,27.84208,2014-12-08
1.72,15.780000000000001,8.13,164.46,5.482,21.33571428571429,66.78857142857143,-25.99136,27.84208,2015-01-05
1.66,16.34,10.28,98.95,3.2983333333333333,21.948571428571427,58.25571428571429,-25.99136,27.84208,2015-01-19
0.66,21.27,5.37,53.73,1.791,22.03142857142857,64.89571428571429,-25.99136,27.84208,2015-02-02
0.69,12.739999999999998,11.19,43.32999999999999,1.444333333333333,24.062857142857148,48.91571428571429,-25.99136,27.84208,2015-02-16
0.02,7.319999999999999,5.81,34.279999999999994,1.1426666666666665,21.64428571428571,50.97714285714285,-25.99136,27.84208,2015-03-16
0.43,2.8,1.0,47.739999999999995,1.5913333333333333,20.11428571428571,60.042857142857144,-25.99136,27.84208,2015-03-30
1.4,8.84,4.99,44.28999999999999,1.476333333333333,16.952857142857145,61.978571428571435,-25.99136,27.84208,2015-04-13
0.0,13.829999999999997,8.2,26.44,0.8813333333333334,17.01571428571429,58.075714285714284,-25.99136,27.84208,2015-04-28
0.4,0.6100000000000001,0.4,18.399999999999995,0.6133333333333332,15.79857142857143,49.074285714285715,-25.99136,27.84208,2015-05-12
0.0,0.0,0.0,0.75,0.025,15.114285714285714,48.42,-25.99136,27.84208,2015-05-25
0.0,0.59,0.59,1.0899999999999999,0.03633333333333333,9.709999999999999,56.25,-25.99136,27.84208,2015-06-08
0.0,0.07,0.07,1.51,0.050333333333333334,9.219999999999999,41.77428571428572,-25.99136,27.84208,2015-06-22
0.0,0.73,0.72,2.02,0.06733333333333333,11.484285714285715,45.03857142857142,-25.99136,27.84208,2015-07-06
0.0,1.66,1.63,2.94,0.098,11.215714285714284,43.72285714285714,-25.99136,27.84208,2015-07-20
0.0,0.0,0.0,6.97,0.23233333333333334,9.022857142857143,37.962857142857146,-25.99136,27.84208,2015-08-03
0.0,0.04,0.04,5.17,0.17233333333333334,14.175714285714287,38.28857142857142,-25.99136,27.84208,2015-08-18
0.0,0.11,0.11,0.2,0.006666666666666667,19.115714285714287,36.06285714285714,-25.99136,27.84208,2015-08-31
0.0,4.380000000000001,2.49,59.940000000000005,1.9980000000000002,20.15714285714285,50.02857142857143,-25.99136,27.84208,2015-09-28
0.0,0.0,0.0,7.550000000000001,0.2516666666666667,23.84857142857143,32.75714285714286,-25.99136,27.84208,2015-10-12
0.86,1.04,0.86,21.630000000000003,0.7210000000000001,21.724285714285717,46.489999999999995,-25.99136,27.84208,2015-10-26
0.22,1.84,1.51,23.100000000000005,0.7700000000000001,18.935714285714287,28.174285714285713,-25.99136,27.84208,2015-11-09
0.0,52.129999999999995,22.25,58.03,1.9343333333333335,18.74285714285714,60.3842857142857,-25.99136,27.84208,2015-11-23
0.01,5.53,4.41,63.7,2.1233333333333335,24.041428571428572,51.24714285714286,-25.99136,27.84208,2015-12-07
1.99,10.93,4.61,48.68,1.6226666666666667,23.414285714285715,53.74285714285715,-25.99136,27.84208,2015-12-21
1.64,48.82000000000001,23.74,222.17,7.405666666666666,19.09857142857143,76.70571428571428,-26.73806,27.59194,2011-01-10
2.81,44.510000000000005,13.94,146.67000000000002,4.889,21.52857142857143,74.97571428571429,-26.73806,27.59194,2011-01-27
1.77,30.699999999999996,13.94,123.42999999999998,4.114333333333333,20.885714285714283,68.48714285714286,-26.73806,27.59194,2011-01-31
0.68,11.100000000000001,4.2,84.06000000000002,2.8020000000000005,20.101428571428567,63.64,-26.73806,27.59194,2011-02-07
0.19,14.49,6.08,81.07000000000001,2.7023333333333337,21.414285714285715,63.79571428571428,-26.73806,27.59194,2011-02-21
3.27,5.77,3.27,45.79,1.5263333333333333,22.964285714285715,45.64999999999999,-26.73806,27.59194,2011-03-14
5.31,14.419999999999998,5.31,65.81,2.1936666666666667,21.395714285714284,61.21142857142858,-26.73806,27.59194,2011-03-28
0.03,6.969999999999999,3.17,73.26,2.442,17.762857142857143,66.46428571428571,-26.73806,27.59194,2011-04-10
0.16,4.32,1.62,51.87,1.7289999999999999,14.317142857142857,68.25571428571428,-26.73806,27.59194,2011-05-12
0.0,0.85,0.51,23.18,0.7726666666666666,13.180000000000001,52.972857142857144,-26.73806,27.59194,2011-05-23
0.0,0.0,0.0,4.49,0.14966666666666667,8.232857142857142,41.544285714285714,-26.73806,27.59194,2011-06-06
0.0,0.0,0.0,22.549999999999997,0.7516666666666666,8.468571428571426,59.692857142857136,-26.73806,27.59194,2011-06-21
0.0,0.0,0.0,22.23,0.741,6.772857142857143,46.78857142857142,-26.73806,27.59194,2011-07-04
0.01,0.02,0.01,0.27,0.009000000000000001,7.1,58.93142857142857,-26.73806,27.59194,2011-07-18
0.0,0.0,0.0,2.8499999999999996,0.09499999999999999,8.861428571428572,47.542857142857144,-26.73806,27.59194,2011-08-07
0.14,0.14,0.14,3.0,0.1,10.870000000000001,35.012857142857136,-26.73806,27.59194,2011-08-15
0.05,0.05,0.05,6.709999999999999,0.22366666666666662,13.697142857142856,47.07285714285715,-26.73806,27.59194,2011-08-29
0.38,0.38,0.38,6.93,0.23099999999999998,18.414285714285715,24.358571428571427,-26.73806,27.59194,2011-09-14
0.0,0.73,0.64,1.3399999999999999,0.04466666666666666,15.59142857142857,33.971428571428575,-26.73806,27.59194,2011-09-26
0.66,0.67,0.66,23.720000000000002,0.7906666666666667,17.352857142857143,36.41285714285714,-26.73806,27.59194,2011-10-12
0.0,1.1400000000000001,0.66,23.64,0.788,20.777142857142856,32.18,-26.73806,27.59194,2011-10-17
0.0,3.89,3.22,27.439999999999998,0.9146666666666666,19.808571428571433,39.60428571428571,-26.73806,27.59194,2011-10-24
0.0,2.3000000000000003,1.03,35.24,1.1746666666666667,18.78142857142857,35.06714285714286,-26.73806,27.59194,2011-11-07
0.36,23.62,11.04,49.18,1.6393333333333333,19.90285714285714,51.55714285714286,-26.73806,27.59194,2011-11-28
2.58,22.490000000000002,10.64,62.669999999999995,2.089,21.639999999999997,57.44285714285714,-26.73806,27.59194,2011-12-12
0.18,26.74,9.11,111.94000000000001,3.7313333333333336,21.91714285714286,62.45714285714285,-26.73806,27.59194,2012-01-03
0.57,27.330000000000002,9.41,124.54999999999998,4.151666666666666,22.601428571428567,65.15714285714286,-26.73806,27.59194,2012-01-16
1.67,14.829999999999998,6.06,78.00000000000001,2.6000000000000005,22.535714285714285,59.22428571428571,-26.73806,27.59194,2012-01-30
0.0,20.15,8.11,50.85999999999999,1.6953333333333331,21.914285714285718,59.10428571428571,-26.73806,27.59194,2012-02-13
1.48,5.949999999999999,1.78,50.38999999999999,1.6796666666666664,23.177142857142854,55.78285714285714,-26.73806,27.59194,2012-02-27
1.92,5.17,2.2,40.940000000000005,1.364666666666667,21.135714285714283,47.11,-26.73806,27.59194,2012-03-28
0.0,0.58,0.58,54.0,1.8,16.447142857142858,48.01428571428571,-26.73806,27.59194,2012-04-10
0.27,0.33,0.27,32.49,1.083,16.517142857142854,50.470000000000006,-26.73806,27.59194,2012-04-23
0.0,0.0,0.0,9.52,0.3173333333333333,18.947142857142858,36.99142857142857,-26.73806,27.59194,2012-05-07
0.0,0.01,0.01,9.379999999999999,0.31266666666666665,12.200000000000001,36.128571428571426,-26.73806,27.59194,2012-05-21
0.0,0.01,0.01,0.52,0.017333333333333333,12.142857142857142,42.991428571428564,-26.73806,27.59194,2012-06-04
0.0,0.0,0.0,0.06999999999999999,0.002333333333333333,8.742857142857144,46.50142857142857,-26.73806,27.59194,2012-06-18
0.0,0.01,0.01,0.81,0.027000000000000003,9.865714285714287,26.23,-26.73806,27.59194,2012-07-31
0.0,0.54,0.4,1.42,0.04733333333333333,6.9071428571428575,41.44857142857143,-26.73806,27.59194,2012-08-14
0.0,0.0,0.0,0.74,0.024666666666666667,16.035714285714285,29.805714285714288,-26.73806,27.59194,2012-09-05
1.0,6.78,2.87,36.78,1.226,14.772857142857143,53.384285714285724,-26.73806,27.59194,2012-09-17
0.0,1.17,1.0,45.01,1.5003333333333333,15.841428571428569,37.98142857142857,-26.73806,27.59194,2012-10-01
0.25,13.680000000000001,4.44,61.5,2.05,18.574285714285715,63.64714285714286,-26.73806,27.59194,2012-10-31
0.96,24.79,9.75,60.93,2.031,21.83142857142857,52.10857142857144,-26.73806,27.59194,2012-11-26
11.95,27.72,11.95,100.11999999999999,3.337333333333333,21.03571428571429,59.198571428571434,-26.73806,27.59194,2012-12-10
3.34,17.32,5.17,108.44999999999999,3.6149999999999998,23.835714285714285,59.012857142857136,-26.73806,27.59194,2013-01-03
3.36,23.86,8.9,77.32000000000001,2.5773333333333337,21.75142857142857,65.16571428571429,-26.73806,27.59194,2013-01-21
1.12,16.470000000000002,7.19,65.24,2.1746666666666665,23.155714285714286,55.79714285714285,-26.73806,27.59194,2013-02-04
0.28,19.759999999999998,7.42,54.13999999999999,1.8046666666666664,22.531428571428567,58.10000000000001,-26.73806,27.59194,2013-03-04
0.0,11.16,3.48,41.91000000000001,1.3970000000000005,20.212857142857143,55.625714285714295,-26.73806,27.59194,2013-03-18
0.04,23.089999999999996,8.91,61.63,2.0543333333333336,19.225714285714282,67.32857142857142,-26.73806,27.59194,2013-04-02
0.02,9.229999999999999,3.51,60.03000000000001,2.0010000000000003,17.2,57.45857142857144,-26.73806,27.59194,2013-04-17
0.0,2.89,1.96,7.38,0.246,12.885714285714286,59.615714285714276,-26.73806,27.59194,2013-05-22
0.0,0.0,0.0,7.359999999999999,0.24533333333333332,13.42,47.03857142857144,-26.73806,27.59194,2013-06-03
0.0,0.0,0.0,0.29,0.009666666666666665,8.927142857142858,50.129999999999995,-26.73806,27.59194,2013-06-18
0.0,0.0,0.0,0.1,0.0033333333333333335,10.6,48.81142857142857,-26.73806,27.59194,2013-07-01
0.0,0.02,0.01,0.07999999999999999,0.002666666666666666,11.275714285714287,57.050000000000004,-26.73806,27.59194,2013-07-15
1.4,2.74,1.4,2.77,0.09233333333333334,10.707142857142857,43.034285714285716,-26.73806,27.59194,2013-08-12
0.01,0.12,0.1,3.25,0.10833333333333334,12.16,48.3657142857143,-26.73806,27.59194,2013-08-26
0.0,0.0,0.0,1.9000000000000001,0.06333333333333334,14.708571428571428,22.772857142857145,-26.73806,27.59194,2013-09-09
0.0,3.6399999999999997,1.99,4.0,0.13333333333333333,17.80142857142857,40.75857142857143,-26.73806,27.59194,2013-09-25
0.0,1.05,1.05,7.690000000000001,0.25633333333333336,18.342857142857145,33.20285714285715,-26.73806,27.59194,2013-10-07
13.65,23.94,13.65,37.42999999999999,1.2476666666666665,19.254285714285714,49.779999999999994,-26.73806,27.59194,2013-10-22
0.2,19.319999999999997,9.08,56.120000000000005,1.870666666666667,18.774285714285714,49.76428571428571,-26.73806,27.59194,2013-11-04
0.0,15.639999999999999,5.44,62.259999999999984,2.0753333333333326,23.70142857142857,47.80857142857143,-26.73806,27.59194,2013-11-18
11.45,62.84,19.55,105.1,3.503333333333333,20.81142857142857,63.691428571428574,-26.73806,27.59194,2013-12-01
1.0,9.14,3.85,85.17999999999999,2.8393333333333333,23.177142857142858,53.53285714285715,-26.73806,27.59194,2014-01-13
12.27,66.3,28.83,111.01,3.7003333333333335,21.35571428571429,75.02142857142857,-26.73806,27.59194,2014-02-03
1.51,3.7800000000000002,1.51,135.95999999999995,4.531999999999998,21.548571428571428,55.68,-26.73806,27.59194,2014-02-19
6.76,17.909999999999997,6.96,122.59,4.086333333333333,19.657142857142862,68.98714285714286,-26.73806,27.59194,2014-03-03
2.19,35.55,14.29,144.65,4.821666666666667,18.554285714285715,79.95714285714284,-26.73806,27.59194,2014-03-17
0.02,6.359999999999999,2.73,56.67,1.889,16.965714285714288,56.39714285714286,-26.73806,27.59194,2014-04-07
0.13,0.86,0.65,20.059999999999995,0.6686666666666665,15.817142857142857,61.519999999999996,-26.73806,27.59194,2014-04-14
0.11,1.34,1.08,15.479999999999999,0.5159999999999999,13.441428571428572,49.021428571428565,-26.73806,27.59194,2014-04-29
0.0,0.0,0.0,8.07,0.269,12.927142857142856,51.24285714285713,-26.73806,27.59194,2014-05-14
0.3,0.3,0.3,1.72,0.05733333333333333,12.232857142857142,44.17857142857143,-26.73806,27.59194,2014-05-19
0.0,0.0,0.0,0.5599999999999999,0.018666666666666665,9.679999999999998,41.57714285714286,-26.73806,27.59194,2014-06-09
0.0,0.0,0.0,0.0,0.0,8.45,45.68,-26.73806,27.59194,2014-06-23
0.0,0.0,0.0,0.6799999999999999,0.022666666666666665,10.608571428571429,48.957142857142856,-26.73806,27.59194,2014-07-07
0.0,0.0,0.0,0.0,0.0,10.012857142857143,42.13142857142857,-26.73806,27.59194,2014-07-30
1.5,11.61,4.94,12.11,0.4036666666666667,14.462857142857143,57.32285714285714,-26.73806,27.59194,2014-08-18
0.0,2.76,2.76,15.450000000000001,0.515,10.672857142857143,29.831428571428567,-26.73806,27.59194,2014-09-01
0.0,0.0,0.0,9.78,0.32599999999999996,20.211428571428574,23.02857142857143,-26.73806,27.59194,2014-09-15
2.5,3.35,2.5,5.34,0.178,20.722857142857144,35.542857142857144,-26.73806,27.59194,2014-09-30
0.24,3.75,1.67,9.11,0.30366666666666664,20.695714285714285,37.20285714285715,-26.73806,27.59194,2014-10-13
0.0,13.470000000000002,11.31,19.310000000000002,0.6436666666666667,20.944285714285716,50.36285714285714,-26.73806,27.59194,2014-10-30
0.11,8.03,3.24,27.330000000000002,0.911,21.419999999999998,49.367142857142866,-26.73806,27.59194,2014-11-03
0.07,8.15,3.8,39.23,1.3076666666666665,20.27857142857143,52.988571428571426,-26.73806,27.59194,2014-11-11
0.63,19.580000000000002,12.96,70.45999999999998,2.348666666666666,20.925714285714285,48.56142857142858,-26.73806,27.59194,2014-11-26
2.19,30.6,8.03,107.44999999999999,3.581666666666666,20.5,68.27428571428572,-26.73806,27.59194,2014-12-15
0.4,9.67,4.37,97.79000000000002,3.2596666666666674,24.467142857142857,51.86857142857143,-26.73806,27.59194,2015-01-12
12.84,14.15,12.84,79.15,2.6383333333333336,23.527142857142856,49.84285714285715,-26.73806,27.59194,2015-01-26
0.01,8.559999999999999,7.56,44.739999999999995,1.4913333333333332,24.71857142857143,42.131428571428565,-26.73806,27.59194,2015-02-16
0.0,5.86,3.9,25.64,0.8546666666666667,20.474285714285717,53.77142857142858,-26.73806,27.59194,2015-03-05
0.01,2.7699999999999996,2.02,27.890000000000004,0.9296666666666668,21.069999999999997,49.93,-26.73806,27.59194,2015-03-09
0.44,31.390000000000004,18.19,48.809999999999995,1.6269999999999998,20.735714285714288,61.29571428571428,-26.73806,27.59194,2015-03-24
0.0,0.27,0.14,41.61,1.387,19.112857142857145,56.082857142857144,-26.73806,27.59194,2015-04-07
0.0,10.66,5.54,23.68,0.7893333333333333,17.498571428571427,54.03142857142857,-26.73806,27.59194,2015-04-28
0.0,0.01,0.01,23.39,0.7796666666666667,16.64,34.19142857142857,-26.73806,27.59194,2015-05-04
0.15,0.5700000000000001,0.4,20.380000000000003,0.6793333333333335,15.721428571428573,48.32,-26.73806,27.59194,2015-05-12
0.0,0.0,0.0,0.74,0.024666666666666667,15.462857142857144,44.23285714285714,-26.73806,27.59194,2015-05-25
0.0,1.83,1.76,2.38,0.07933333333333333,9.527142857142858,53.48285714285714,-26.73806,27.59194,2015-06-08
0.0,1.4500000000000002,1.33,5.63,0.18766666666666668,8.818571428571428,46.801428571428566,-26.73806,27.59194,2015-06-22
0.0,0.47000000000000003,0.46,1.35,0.045000000000000005,11.032857142857141,44.424285714285716,-26.73806,27.59194,2015-07-20
0.0,0.04,0.04,10.829999999999998,0.36099999999999993,7.8742857142857146,42.19,-26.73806,27.59194,2015-08-03
0.0,0.01,0.01,10.159999999999998,0.3386666666666666,13.224285714285715,33.067142857142855,-26.73806,27.59194,2015-08-17
0.0,0.13,0.13,0.24000000000000002,0.008,19.361428571428572,35.86571428571428,-26.73806,27.59194,2015-08-31
0.11,0.22,0.11,52.44,1.748,16.837142857142858,51.80714285714286,-26.73806,27.59194,2015-09-14
0.16,0.16,0.16,56.599999999999994,1.8866666666666665,22.58571428571429,34.90857142857143,-26.73806,27.59194,2015-10-01
0.0,2.1999999999999997,1.99,6.859999999999999,0.22866666666666666,24.47,29.71428571428572,-26.73806,27.59194,2015-10-12
0.01,2.1599999999999997,2.04,12.51,0.417,18.925714285714285,27.35285714285714,-26.73806,27.59194,2015-11-09
0.0,33.87,12.49,41.92,1.3973333333333333,19.694285714285712,53.87571428571429,-26.73806,27.59194,2015-11-23
0.0,3.4400000000000004,1.87,45.059999999999995,1.5019999999999998,25.32857142857143,42.644285714285715,-26.73806,27.59194,2015-12-07
11.71,13.72,11.71,33.5,1.1166666666666667,24.892857142857142,39.96857142857142,-26.73806,27.59194,2015-12-21
0.69,47.589999999999996,24.78,255.4,8.513333333333334,19.882857142857144,81.97285714285715,-30.86013889,29.07125,2011-01-10
6.02,28.09,7.61,158.75000000000003,5.291666666666668,20.957142857142856,82.45714285714287,-30.86013889,29.07125,2011-02-07
0.94,49.01,12.86,169.33999999999997,5.644666666666666,21.765714285714285,85.58714285714287,-30.86013889,29.07125,2011-02-16
10.39,41.94,10.44,127.35,4.245,21.62,78.55714285714285,-30.86013889,29.07125,2011-03-10
1.43,13.31,5.51,92.37000000000002,3.0790000000000006,16.59857142857143,78.19857142857141,-30.86013889,29.07125,2011-04-13
0.07,56.37,30.96,115.41000000000001,3.8470000000000004,14.828571428571427,81.82428571428571,-30.86013889,29.07125,2011-05-12
4.29,4.8,4.29,73.65,2.455,9.792857142857143,59.31285714285713,-30.86013889,29.07125,2011-06-07
0.0,0.05,0.02,38.07,1.269,9.505714285714285,60.33714285714285,-30.86013889,29.07125,2011-06-30
0.0,3.6799999999999997,2.81,129.82000000000002,4.327333333333334,9.105714285714285,73.18999999999998,-30.86013889,29.07125,2011-08-12
0.0,1.98,1.74,34.209999999999994,1.1403333333333332,14.44714285714286,61.451428571428565,-30.86013889,29.07125,2011-09-07
1.64,5.949999999999999,1.64,20.42,0.6806666666666668,14.497142857142856,74.9357142857143,-30.86013889,29.07125,2011-09-28
2.04,3.8600000000000003,2.04,80.45,2.6816666666666666,17.845714285714283,60.721428571428575,-30.86013889,29.07125,2011-10-26
7.91,87.21,22.21,149.5,4.983333333333333,17.095714285714287,84.28857142857143,-30.86013889,29.07125,2011-11-24
6.54,39.11999999999999,12.52,239.26999999999995,7.975666666666665,18.18,78.23428571428572,-30.86013889,29.07125,2011-12-15
16.21,49.31,16.21,152.48000000000002,5.082666666666667,21.84142857142857,79.03857142857143,-30.86013889,29.07125,2012-01-24
0.37,39.82999999999999,12.93,156.47,5.2156666666666665,19.572857142857142,83.03142857142858,-30.86013889,29.07125,2012-02-15
1.56,72.92999999999999,32.32,142.22,4.740666666666667,18.821428571428573,85.09571428571428,-30.86013889,29.07125,2012-03-16
7.99,16.130000000000003,7.99,162.35,5.411666666666666,15.081428571428571,78.69000000000001,-30.86013889,29.07125,2012-04-19
0.0,9.339999999999998,7.76,37.849999999999994,1.2616666666666665,17.16142857142857,70.19000000000001,-30.86013889,29.07125,2012-05-10
2.85,3.37,2.85,14.7,0.49,9.15,58.19571428571429,-30.86013889,29.07125,2012-06-14
0.0,18.23,18.03,53.55,1.785,12.26857142857143,55.63285714285714,-30.86013889,29.07125,2012-07-11
0.02,10.36,6.92,132.59,4.419666666666667,14.775714285714287,72.22857142857143,-30.86013889,29.07125,2012-08-28
0.0,6.33,4.43,159.16,5.3053333333333335,15.74,67.22142857142858,-30.86013889,29.07125,2012-09-27
3.75,52.4,18.99,155.39,5.179666666666666,14.671428571428574,79.63285714285715,-30.86013889,29.07125,2012-10-24
11.16,30.02,11.16,177.16000000000005,5.905333333333335,19.002857142857142,82.89571428571428,-30.86013889,29.07125,2012-11-22
9.17,67.29,22.26,170.87,5.695666666666667,18.994285714285713,85.33285714285714,-30.86013889,29.07125,2012-12-10
3.9,44.14,12.55,152.92000000000002,5.097333333333334,18.69142857142857,85.52,-30.86013889,29.07125,2013-01-16
3.74,29.96,9.44,144.52,4.817333333333334,18.90857142857143,86.02428571428572,-30.86013889,29.07125,2013-02-11
1.0,10.290000000000001,5.38,87.49,2.916333333333333,18.032857142857143,80.03571428571429,-30.86013889,29.07125,2013-03-20
0.01,64.87000000000002,31.3,158.27,5.275666666666667,16.774285714285714,84.81428571428572,-30.86013889,29.07125,2013-04-05
0.0,15.86,8.45,84.2,2.8066666666666666,12.618571428571428,67.86142857142856,-30.86013889,29.07125,2013-05-15
0.0,1.84,1.83,6.0600000000000005,0.202,10.457142857142856,53.307142857142864,-30.86013889,29.07125,2013-06-12
0.45,11.489999999999998,6.62,19.2,0.64,12.188571428571427,80.67999999999999,-30.86013889,29.07125,2013-07-11
0.0,0.0,0.0,12.23,0.4076666666666667,12.775714285714287,51.08142857142857,-30.86013889,29.07125,2013-08-07
0.58,6.0200000000000005,5.16,10.67,0.3556666666666667,14.088571428571429,50.54142857142857,-30.86013889,29.07125,2013-09-04
0.0,3.97,2.88,27.249999999999993,0.9083333333333331,15.69,57.87285714285714,-30.86013889,29.07125,2013-10-02
0.52,6.26,2.48,134.23,4.474333333333333,20.158571428571427,62.80857142857143,-30.86013889,29.07125,2013-11-11
2.63,55.87,26.83,135.83,4.527666666666667,19.495714285714286,73.33142857142857,-30.86013889,29.07125,2013-11-21
0.16,35.419999999999995,12.97,142.76999999999998,4.7589999999999995,20.15285714285714,79.41428571428571,-30.86013889,29.07125,2014-01-16
1.29,19.08,5.5,130.15,4.338333333333334,21.47142857142857,80.51285714285714,-30.86013889,29.07125,2014-02-12
3.92,54.220000000000006,17.39,210.76999999999998,7.025666666666666,19.662857142857142,84.95714285714284,-30.86013889,29.07125,2014-03-12
0.0,3.06,1.66,40.02000000000001,1.3340000000000003,15.521428571428572,72.46571428571428,-30.86013889,29.07125,2014-04-09
1.45,2.17,1.45,61.49,2.0496666666666665,13.99,65.25428571428571,-30.86013889,29.07125,2014-05-15
0.0,1.81,1.81,8.59,0.28633333333333333,10.69,51.66571428571428,-30.86013889,29.07125,2014-06-11
0.0,0.77,0.39,1.09,0.036333333333333336,9.58,53.315714285714286,-30.86013889,29.07125,2014-07-10
0.0,11.21,5.2,11.64,0.388,14.754285714285714,72.26714285714287,-30.86013889,29.07125,2014-08-13
